relativePath,originalExt,originalBytes,jpegBytes,deltaBytes,deltaPercent,originalSize,jpegSize,quality
vocab/images/bell.webp,webp,47826,23985,-23841,-49.85,46.71 KB,23.42 KB,85
vocab/images/bellows.webp,webp,29158,15981,-13177,-45.19,28.47 KB,15.61 KB,85
vocab/images/beret.webp,webp,8616,5420,-3196,-37.09,8.41 KB,5.29 KB,85
vocab/images/biking.webp,webp,51738,28073,-23665,-45.74,50.53 KB,27.42 KB,85
vocab/images/blacksmith.webp,webp,17922,10191,-7731,-43.14,17.50 KB,9.95 KB,85
vocab/images/blender.webp,webp,10944,8457,-2487,-22.72,10.69 KB,8.26 KB,85
vocab/images/blind.webp,webp,22428,16811,-5617,-25.04,21.90 KB,16.42 KB,85
vocab/images/bloodpressuremeasurement.webp,webp,27110,17705,-9405,-34.69,26.47 KB,17.29 KB,85
vocab/images/blower.webp,webp,24690,13772,-10918,-44.22,24.11 KB,13.45 KB,85
vocab/images/boa.webp,webp,26644,15175,-11469,-43.05,26.02 KB,14.82 KB,85
vocab/images/boat.webp,webp,26240,14977,-11263,-42.92,25.63 KB,14.63 KB,85
vocab/images/bonsai.webp,webp,26664,15630,-11034,-41.38,26.04 KB,15.26 KB,85
vocab/images/book.webp,webp,48314,24171,-24143,-49.97,47.18 KB,23.60 KB,85
vocab/images/bookshelf.webp,webp,38044,18866,-19178,-50.41,37.15 KB,18.42 KB,85
vocab/images/boulder.webp,webp,54450,26605,-27845,-51.14,53.17 KB,25.98 KB,85
vocab/images/bouquet.webp,webp,11788,8402,-3386,-28.72,11.51 KB,8.21 KB,85
vocab/images/bow.webp,webp,62524,36144,-26380,-42.19,61.06 KB,35.30 KB,85
vocab/images/bowl.webp,webp,19218,12996,-6222,-32.38,18.77 KB,12.69 KB,85
vocab/images/box.webp,webp,30212,16025,-14187,-46.96,29.50 KB,15.65 KB,85
vocab/images/bracket.webp,webp,28462,13568,-14894,-52.33,27.79 KB,13.25 KB,85
vocab/images/braid.webp,webp,32248,17481,-14767,-45.79,31.49 KB,17.07 KB,85
vocab/images/branch.webp,webp,58522,30971,-27551,-47.08,57.15 KB,30.25 KB,85
vocab/images/breathing.webp,webp,49062,26723,-22339,-45.53,47.91 KB,26.10 KB,85
vocab/images/broccoli.webp,webp,31934,18391,-13543,-42.41,31.19 KB,17.96 KB,85
vocab/images/brooch.webp,webp,9200,6772,-2428,-26.39,8.98 KB,6.61 KB,85
vocab/images/bubble.webp,webp,27538,16375,-11163,-40.54,26.89 KB,15.99 KB,85
vocab/images/bucket.webp,webp,43904,20395,-23509,-53.55,42.88 KB,19.92 KB,85
vocab/images/buffet.webp,webp,43140,24944,-18196,-42.18,42.13 KB,24.36 KB,85
vocab/images/buggy.webp,webp,36782,21921,-14861,-40.40,35.92 KB,21.41 KB,85
vocab/images/building.webp,webp,26784,16720,-10064,-37.57,26.16 KB,16.33 KB,85
vocab/images/bulldozer.webp,webp,49688,26222,-23466,-47.23,48.52 KB,25.61 KB,85
vocab/images/burner.webp,webp,15968,11075,-4893,-30.64,15.59 KB,10.82 KB,85
vocab/images/butter.webp,webp,24980,14955,-10025,-40.13,24.39 KB,14.60 KB,85
vocab/images/butterdish.webp,webp,5532,4737,-795,-14.37,5.40 KB,4.63 KB,85
vocab/images/cabasa.webp,webp,19072,12053,-7019,-36.80,18.63 KB,11.77 KB,85
vocab/images/cabinet.webp,webp,26230,17223,-9007,-34.34,25.62 KB,16.82 KB,85
vocab/images/cable.webp,webp,38434,23873,-14561,-37.89,37.53 KB,23.31 KB,85
vocab/images/cactus.webp,webp,32582,19228,-13354,-40.99,31.82 KB,18.78 KB,85
vocab/images/cake.webp,webp,30722,18610,-12112,-39.42,30.00 KB,18.17 KB,85
vocab/images/calendar.webp,webp,9876,7609,-2267,-22.95,9.64 KB,7.43 KB,85
vocab/images/caliper.webp,webp,19110,11929,-7181,-37.58,18.66 KB,11.65 KB,85
vocab/images/camp.webp,webp,38592,22323,-16269,-42.16,37.69 KB,21.80 KB,85
vocab/images/candy.webp,webp,55788,32833,-22955,-41.15,54.48 KB,32.06 KB,85
vocab/images/cantaloupe.webp,webp,30876,17300,-13576,-43.97,30.15 KB,16.89 KB,85
vocab/images/capital.webp,webp,19386,11665,-7721,-39.83,18.93 KB,11.39 KB,85
vocab/images/caramel.webp,webp,35296,19551,-15745,-44.61,34.47 KB,19.09 KB,85
vocab/images/card.webp,webp,27696,14627,-13069,-47.19,27.05 KB,14.28 KB,85
vocab/images/cardboard.webp,webp,37768,19757,-18011,-47.69,36.88 KB,19.29 KB,85
vocab/images/cardigan.webp,webp,14864,9195,-5669,-38.14,14.52 KB,8.98 KB,85
vocab/images/carousel.webp,webp,66194,38614,-27580,-41.67,64.64 KB,37.71 KB,85
vocab/images/carriage.webp,webp,51674,29105,-22569,-43.68,50.46 KB,28.42 KB,85
vocab/images/carrot.webp,webp,35236,17604,-17632,-50.04,34.41 KB,17.19 KB,85
vocab/images/cassette.webp,webp,29106,16981,-12125,-41.66,28.42 KB,16.58 KB,85
vocab/images/castle.webp,webp,21852,14228,-7624,-34.89,21.34 KB,13.89 KB,85
vocab/images/catfish.webp,webp,22880,13663,-9217,-40.28,22.34 KB,13.34 KB,85
vocab/images/cauliflower.webp,webp,33458,18633,-14825,-44.31,32.67 KB,18.20 KB,85
vocab/images/cavern.webp,webp,43416,21618,-21798,-50.21,42.40 KB,21.11 KB,85
vocab/images/cello.webp,webp,7852,6028,-1824,-23.23,7.67 KB,5.89 KB,85
vocab/images/centerpiece.webp,webp,30502,17332,-13170,-43.18,29.79 KB,16.93 KB,85
vocab/images/chalk.webp,webp,18936,12731,-6205,-32.77,18.49 KB,12.43 KB,85
vocab/images/charcoal.webp,webp,48844,26289,-22555,-46.18,47.70 KB,25.67 KB,85
vocab/images/chasuble.webp,webp,18666,11599,-7067,-37.86,18.23 KB,11.33 KB,85
vocab/images/chat.webp,webp,27302,17249,-10053,-36.82,26.66 KB,16.84 KB,85
vocab/images/checkbook.webp,webp,14068,8410,-5658,-40.22,13.74 KB,8.21 KB,85
vocab/images/cheerful.webp,webp,20654,13074,-7580,-36.70,20.17 KB,12.77 KB,85
vocab/images/cheese.webp,webp,20960,12458,-8502,-40.56,20.47 KB,12.17 KB,85
vocab/images/chefshat.webp,webp,5986,4762,-1224,-20.45,5.85 KB,4.65 KB,85
vocab/images/chinchilla.webp,webp,32686,17764,-14922,-45.65,31.92 KB,17.35 KB,85
vocab/images/chipmunk.webp,webp,55318,29806,-25512,-46.12,54.02 KB,29.11 KB,85
vocab/images/chisel.webp,webp,25366,15688,-9678,-38.15,24.77 KB,15.32 KB,85
vocab/images/chive.webp,webp,34092,20548,-13544,-39.73,33.29 KB,20.07 KB,85
vocab/images/cinnamon.webp,webp,21604,13500,-8104,-37.51,21.10 KB,13.18 KB,85
vocab/images/clam.webp,webp,46916,23692,-23224,-49.50,45.82 KB,23.14 KB,85
vocab/images/claw-pre04-15-2024.webp,webp,15018,9857,-5161,-34.37,14.67 KB,9.63 KB,85
vocab/images/claw.webp,webp,9138,7074,-2064,-22.59,8.92 KB,6.91 KB,85
vocab/images/clay.webp,webp,20758,12066,-8692,-41.87,20.27 KB,11.78 KB,85
vocab/images/cloak.webp,webp,22986,15144,-7842,-34.12,22.45 KB,14.79 KB,85
vocab/images/clock.webp,webp,50660,26747,-23913,-47.20,49.47 KB,26.12 KB,85
vocab/images/clothesline.webp,webp,41334,21893,-19441,-47.03,40.37 KB,21.38 KB,85
vocab/images/clothespin.webp,webp,28860,17090,-11770,-40.78,28.18 KB,16.69 KB,85
vocab/images/clove.webp,webp,28198,15928,-12270,-43.51,27.54 KB,15.55 KB,85
vocab/images/coaster.webp,webp,51782,28626,-23156,-44.72,50.57 KB,27.96 KB,85
vocab/images/coat.webp,webp,27020,15694,-11326,-41.92,26.39 KB,15.33 KB,85
vocab/images/coconut.webp,webp,28378,13721,-14657,-51.65,27.71 KB,13.40 KB,85
vocab/images/coleslaw.webp,webp,26974,16902,-10072,-37.34,26.34 KB,16.51 KB,85
vocab/images/colony.webp,webp,32034,17377,-14657,-45.75,31.28 KB,16.97 KB,85
vocab/images/compass.webp,webp,26662,16273,-10389,-38.97,26.04 KB,15.89 KB,85
vocab/images/concentric.webp,webp,6362,5739,-623,-9.79,6.21 KB,5.60 KB,85
vocab/images/confectionery.webp,webp,45926,27528,-18398,-40.06,44.85 KB,26.88 KB,85
vocab/images/confectionerymaterial.webp,webp,34942,21796,-13146,-37.62,34.12 KB,21.29 KB,85
vocab/images/connecting.webp,webp,37574,22217,-15357,-40.87,36.69 KB,21.70 KB,85
vocab/images/coral.webp,webp,47138,26326,-20812,-44.15,46.03 KB,25.71 KB,85
vocab/images/cork.webp,webp,18416,11391,-7025,-38.15,17.98 KB,11.12 KB,85
vocab/images/cormorant.webp,webp,16876,11034,-5842,-34.62,16.48 KB,10.78 KB,85
vocab/images/corn.webp,webp,33390,19046,-14344,-42.96,32.61 KB,18.60 KB,85
vocab/images/cornbread.webp,webp,44558,24460,-20098,-45.11,43.51 KB,23.89 KB,85
vocab/images/corset.webp,webp,25532,14472,-11060,-43.32,24.93 KB,14.13 KB,85
vocab/images/costume.webp,webp,33282,22454,-10828,-32.53,32.50 KB,21.93 KB,85
vocab/images/cotton.webp,webp,12014,7428,-4586,-38.17,11.73 KB,7.25 KB,85
vocab/images/counter.webp,webp,14774,10080,-4694,-31.77,14.43 KB,9.84 KB,85
vocab/images/couturier.webp,webp,31888,19906,-11982,-37.58,31.14 KB,19.44 KB,85
vocab/images/cow.webp,webp,49132,23160,-25972,-52.86,47.98 KB,22.62 KB,85
vocab/images/coyote.webp,webp,40042,20931,-19111,-47.73,39.10 KB,20.44 KB,85
vocab/images/crane.webp,webp,18518,12486,-6032,-32.57,18.08 KB,12.19 KB,85
vocab/images/crib.webp,webp,21188,14986,-6202,-29.27,20.69 KB,14.63 KB,85
vocab/images/crow.webp,webp,51278,28433,-22845,-44.55,50.08 KB,27.77 KB,85
vocab/images/crumb.webp,webp,48484,25972,-22512,-46.43,47.35 KB,25.36 KB,85
vocab/images/crystal.webp,webp,9470,7087,-2383,-25.16,9.25 KB,6.92 KB,85
vocab/images/dancing.webp,webp,14930,10626,-4304,-28.83,14.58 KB,10.38 KB,85
vocab/images/deforestation.webp,webp,34142,17761,-16381,-47.98,33.34 KB,17.34 KB,85
vocab/images/degression.webp,webp,3062,3336,274,8.95,2.99 KB,3.26 KB,85
vocab/images/delighted.webp,webp,15566,9250,-6316,-40.58,15.20 KB,9.03 KB,85
vocab/images/delivering.webp,webp,20790,11809,-8981,-43.20,20.30 KB,11.53 KB,85
vocab/images/dentist.webp,webp,18176,10999,-7177,-39.49,17.75 KB,10.74 KB,85
vocab/images/dessert.webp,webp,33678,20126,-13552,-40.24,32.89 KB,19.65 KB,85
vocab/images/diamond.webp,webp,16278,10847,-5431,-33.36,15.90 KB,10.59 KB,85
vocab/images/dice.webp,webp,11826,8200,-3626,-30.66,11.55 KB,8.01 KB,85
vocab/images/dish.webp,webp,25124,14412,-10712,-42.64,24.54 KB,14.07 KB,85
vocab/images/dishwasher.webp,webp,40390,24062,-16328,-40.43,39.44 KB,23.50 KB,85
vocab/images/divan.webp,webp,8600,6010,-2590,-30.12,8.40 KB,5.87 KB,85
vocab/images/divinghelmet.webp,webp,15324,10692,-4632,-30.23,14.96 KB,10.44 KB,85
vocab/images/doctor.webp,webp,20842,13072,-7770,-37.28,20.35 KB,12.77 KB,85
vocab/images/domino.webp,webp,31028,18152,-12876,-41.50,30.30 KB,17.73 KB,85
vocab/images/donkey.webp,webp,52220,26595,-25625,-49.07,51.00 KB,25.97 KB,85
vocab/images/door.webp,webp,16460,10871,-5589,-33.96,16.07 KB,10.62 KB,85
vocab/images/doorbell.webp,webp,60144,33563,-26581,-44.20,58.73 KB,32.78 KB,85
vocab/images/dough.webp,webp,18540,10143,-8397,-45.29,18.11 KB,9.91 KB,85
vocab/images/dragonfly.webp,webp,19340,10138,-9202,-47.58,18.89 KB,9.90 KB,85
vocab/images/drapery.webp,webp,16366,10931,-5435,-33.21,15.98 KB,10.67 KB,85
vocab/images/dredging.webp,webp,37432,19154,-18278,-48.83,36.55 KB,18.71 KB,85
vocab/images/dress.webp,webp,35120,21503,-13617,-38.77,34.30 KB,21.00 KB,85
vocab/images/dressing.webp,webp,28278,17470,-10808,-38.22,27.62 KB,17.06 KB,85
vocab/images/drill.webp,webp,33942,18958,-14984,-44.15,33.15 KB,18.51 KB,85
vocab/images/dripping.webp,webp,17646,10967,-6679,-37.85,17.23 KB,10.71 KB,85
vocab/images/drum.webp,webp,27736,17171,-10565,-38.09,27.09 KB,16.77 KB,85
vocab/images/drumstick.webp,webp,24102,15047,-9055,-37.57,23.54 KB,14.69 KB,85
vocab/images/dryer.webp,webp,17926,9029,-8897,-49.63,17.51 KB,8.82 KB,85
vocab/images/duck.webp,webp,36834,20434,-16400,-44.52,35.97 KB,19.96 KB,85
vocab/images/dull.webp,webp,15058,9308,-5750,-38.19,14.71 KB,9.09 KB,85
vocab/images/dumbwaiter.webp,webp,20202,12823,-7379,-36.53,19.73 KB,12.52 KB,85
vocab/images/dump.webp,webp,34672,19324,-15348,-44.27,33.86 KB,18.87 KB,85
vocab/images/dumpling.webp,webp,36914,20450,-16464,-44.60,36.05 KB,19.97 KB,85
vocab/images/dune.webp,webp,26956,16460,-10496,-38.94,26.32 KB,16.07 KB,85
vocab/images/duo.webp,webp,45420,26035,-19385,-42.68,44.36 KB,25.42 KB,85
vocab/images/dusk.webp,webp,18962,12724,-6238,-32.90,18.52 KB,12.43 KB,85
vocab/images/dustpan.webp,webp,18026,12064,-5962,-33.07,17.60 KB,11.78 KB,85
vocab/images/eagle.webp,webp,21930,13187,-8743,-39.87,21.42 KB,12.88 KB,85
vocab/images/ecstatic.webp,webp,21690,13972,-7718,-35.58,21.18 KB,13.64 KB,85
vocab/images/eel.webp,webp,3756,2951,-805,-21.43,3.67 KB,2.88 KB,85
vocab/images/effort.webp,webp,17400,11198,-6202,-35.64,16.99 KB,10.94 KB,85
vocab/images/eggnog.webp,webp,32260,20258,-12002,-37.20,31.50 KB,19.78 KB,85
vocab/images/eggplant.webp,webp,33892,17475,-16417,-48.44,33.10 KB,17.07 KB,85
vocab/images/elbow.webp,webp,9058,7378,-1680,-18.55,8.85 KB,7.21 KB,85
vocab/images/electricitymeter.webp,webp,10666,7385,-3281,-30.76,10.42 KB,7.21 KB,85
vocab/images/emerald.webp,webp,11052,6744,-4308,-38.98,10.79 KB,6.59 KB,85
vocab/images/entomology.webp,webp,15976,10124,-5852,-36.63,15.60 KB,9.89 KB,85
vocab/images/envelope.webp,webp,10552,5662,-4890,-46.34,10.30 KB,5.53 KB,85
vocab/images/excited.webp,webp,26650,14458,-12192,-45.75,26.03 KB,14.12 KB,85
vocab/images/facade.webp,webp,33550,21266,-12284,-36.61,32.76 KB,20.77 KB,85
vocab/images/face.webp,webp,20554,11720,-8834,-42.98,20.07 KB,11.45 KB,85
vocab/images/fan.webp,webp,32186,17363,-14823,-46.05,31.43 KB,16.96 KB,85
vocab/images/farm.webp,webp,23116,12761,-10355,-44.80,22.57 KB,12.46 KB,85
vocab/images/feather.webp,webp,32852,16980,-15872,-48.31,32.08 KB,16.58 KB,85
vocab/images/fence.webp,webp,44148,24132,-20016,-45.34,43.11 KB,23.57 KB,85
vocab/images/fetch.webp,webp,17508,11535,-5973,-34.12,17.10 KB,11.26 KB,85
vocab/images/field.webp,webp,37836,20521,-17315,-45.76,36.95 KB,20.04 KB,85
vocab/images/fight.webp,webp,24136,12688,-11448,-47.43,23.57 KB,12.39 KB,85
vocab/images/figurine.webp,webp,26030,15870,-10160,-39.03,25.42 KB,15.50 KB,85
vocab/images/filter.webp,webp,37104,21631,-15473,-41.70,36.23 KB,21.12 KB,85
vocab/images/fingerprint.webp,webp,43798,21959,-21839,-49.86,42.77 KB,21.44 KB,85
vocab/images/firewood.webp,webp,49106,27955,-21151,-43.07,47.96 KB,27.30 KB,85
vocab/images/fish.webp,webp,45282,23436,-21846,-48.24,44.22 KB,22.89 KB,85
vocab/images/flashlight.webp,webp,10596,6780,-3816,-36.01,10.35 KB,6.62 KB,85
vocab/images/flat.webp,webp,29100,15107,-13993,-48.09,28.42 KB,14.75 KB,85
vocab/images/float.webp,webp,28046,17769,-10277,-36.64,27.39 KB,17.35 KB,85
vocab/images/flour.webp,webp,27362,15799,-11563,-42.26,26.72 KB,15.43 KB,85
vocab/images/flower.webp,webp,25456,14369,-11087,-43.55,24.86 KB,14.03 KB,85
vocab/images/flowing.webp,webp,45240,23256,-21984,-48.59,44.18 KB,22.71 KB,85
vocab/images/fluctuation.webp,webp,2582,2864,282,10.92,2.52 KB,2.80 KB,85
vocab/images/fluffy.webp,webp,9756,6249,-3507,-35.95,9.53 KB,6.10 KB,85
vocab/images/flute.webp,webp,33794,18887,-14907,-44.11,33.00 KB,18.44 KB,85
vocab/images/foam.webp,webp,45192,21744,-23448,-51.89,44.13 KB,21.23 KB,85
vocab/images/fog.webp,webp,22102,11739,-10363,-46.89,21.58 KB,11.46 KB,85
vocab/images/folder.webp,webp,6686,5096,-1590,-23.78,6.53 KB,4.98 KB,85
vocab/images/fondue.webp,webp,26414,16325,-10089,-38.20,25.79 KB,15.94 KB,85
vocab/images/food.webp,webp,25100,14191,-10909,-43.46,24.51 KB,13.86 KB,85
vocab/images/footbath.webp,webp,18616,10895,-7721,-41.48,18.18 KB,10.64 KB,85
vocab/images/forest.webp,webp,51560,26073,-25487,-49.43,50.35 KB,25.46 KB,85
vocab/images/fork.webp,webp,15444,7755,-7689,-49.79,15.08 KB,7.57 KB,85
vocab/images/forklift.webp,webp,28218,17498,-10720,-37.99,27.56 KB,17.09 KB,85
vocab/images/frog.webp,webp,34970,20031,-14939,-42.72,34.15 KB,19.56 KB,85
vocab/images/frontal.webp,webp,17570,10535,-7035,-40.04,17.16 KB,10.29 KB,85
vocab/images/fruitcake.webp,webp,60346,34274,-26072,-43.20,58.93 KB,33.47 KB,85
vocab/images/fudge.webp,webp,31704,17633,-14071,-44.38,30.96 KB,17.22 KB,85
vocab/images/funnel.webp,webp,30416,16188,-14228,-46.78,29.70 KB,15.81 KB,85
vocab/images/furry.webp,webp,38746,20179,-18567,-47.92,37.84 KB,19.71 KB,85
vocab/images/gap.webp,webp,41390,20521,-20869,-50.42,40.42 KB,20.04 KB,85
vocab/images/gargoyle.webp,webp,21562,13207,-8355,-38.75,21.06 KB,12.90 KB,85
vocab/images/garlic.webp,webp,37098,20154,-16944,-45.67,36.23 KB,19.68 KB,85
vocab/images/gate.webp,webp,45660,26032,-19628,-42.99,44.59 KB,25.42 KB,85
vocab/images/gazelle.webp,webp,35816,18716,-17100,-47.74,34.98 KB,18.28 KB,85
vocab/images/gel.webp,webp,17264,10812,-6452,-37.37,16.86 KB,10.56 KB,85
vocab/images/generator.webp,webp,37042,21469,-15573,-42.04,36.17 KB,20.97 KB,85
vocab/images/gesticulate.webp,webp,8990,6659,-2331,-25.93,8.78 KB,6.50 KB,85
vocab/images/gifs/Game_Interface.png,png,232874,36716,-196158,-84.23,227.42 KB,35.86 KB,85
vocab/images/gift.webp,webp,19410,11144,-8266,-42.59,18.96 KB,10.88 KB,85
vocab/images/glacier.webp,webp,33126,17481,-15645,-47.23,32.35 KB,17.07 KB,85
vocab/images/glasses.webp,webp,12514,8706,-3808,-30.43,12.22 KB,8.50 KB,85
vocab/images/glove.webp,webp,39874,19363,-20511,-51.44,38.94 KB,18.91 KB,85
vocab/images/go.png,png,70064,43871,-26193,-37.38,68.42 KB,42.84 KB,85
vocab/images/goat.webp,webp,28242,15699,-12543,-44.41,27.58 KB,15.33 KB,85
vocab/images/gorilla.webp,webp,54514,28621,-25893,-47.50,53.24 KB,27.95 KB,85
vocab/images/gourmet.webp,webp,28666,16552,-12114,-42.26,27.99 KB,16.16 KB,85
vocab/images/graffiti.webp,webp,54170,30625,-23545,-43.47,52.90 KB,29.91 KB,85
vocab/images/grain.webp,webp,60198,33548,-26650,-44.27,58.79 KB,32.76 KB,85
vocab/images/grilling.webp,webp,24834,14996,-9838,-39.62,24.25 KB,14.64 KB,85
vocab/images/gutter.webp,webp,14924,9150,-5774,-38.69,14.57 KB,8.94 KB,85
vocab/images/habit.webp,webp,4518,3553,-965,-21.36,4.41 KB,3.47 KB,85
vocab/images/hairy.webp,webp,32346,14716,-17630,-54.50,31.59 KB,14.37 KB,85
vocab/images/hammer.webp,webp,12562,8137,-4425,-35.23,12.27 KB,7.95 KB,85
vocab/images/hammock.webp,webp,39258,22065,-17193,-43.79,38.34 KB,21.55 KB,85
vocab/images/hamster.webp,webp,21004,12332,-8672,-41.29,20.51 KB,12.04 KB,85
vocab/images/handle.webp,webp,8228,6115,-2113,-25.68,8.04 KB,5.97 KB,85
vocab/images/handrail.webp,webp,6436,5317,-1119,-17.39,6.29 KB,5.19 KB,85
vocab/images/harness.webp,webp,38896,21438,-17458,-44.88,37.98 KB,20.94 KB,85
vocab/images/hat.webp,webp,8352,5775,-2577,-30.85,8.16 KB,5.64 KB,85
vocab/images/headaches.webp,webp,26978,14855,-12123,-44.94,26.35 KB,14.51 KB,85
vocab/images/hedgehog.webp,webp,43942,23760,-20182,-45.93,42.91 KB,23.20 KB,85
vocab/images/heels.webp,webp,17778,10535,-7243,-40.74,17.36 KB,10.29 KB,85
vocab/images/herd.webp,webp,24264,13604,-10660,-43.93,23.70 KB,13.29 KB,85
vocab/images/herpetology.webp,webp,6626,4889,-1737,-26.21,6.47 KB,4.77 KB,85
vocab/images/herringbone.webp,webp,10052,6546,-3506,-34.88,9.82 KB,6.39 KB,85
vocab/images/hide.webp,webp,15332,9263,-6069,-39.58,14.97 KB,9.05 KB,85
vocab/images/highvoltage.webp,webp,9834,6015,-3819,-38.83,9.60 KB,5.87 KB,85
vocab/images/hip.webp,webp,7242,5610,-1632,-22.54,7.07 KB,5.48 KB,85
vocab/images/hippopotamus.webp,webp,33584,18168,-15416,-45.90,32.80 KB,17.74 KB,85
vocab/images/hoe.webp,webp,49404,25554,-23850,-48.28,48.25 KB,24.96 KB,85
vocab/images/honeycomb.webp,webp,13110,8881,-4229,-32.26,12.80 KB,8.67 KB,85
vocab/images/hood.webp,webp,32274,17061,-15213,-47.14,31.52 KB,16.66 KB,85
vocab/images/hook.webp,webp,8768,7061,-1707,-19.47,8.56 KB,6.90 KB,85
vocab/images/hopscotch.webp,webp,30110,15880,-14230,-47.26,29.40 KB,15.51 KB,85
vocab/images/horse.webp,webp,51342,27210,-24132,-47.00,50.14 KB,26.57 KB,85
vocab/images/horseriding.webp,webp,33328,19413,-13915,-41.75,32.55 KB,18.96 KB,85
vocab/images/hosespout.webp,webp,8460,6299,-2161,-25.54,8.26 KB,6.15 KB,85
vocab/images/hourglass.webp,webp,20916,14102,-6814,-32.58,20.43 KB,13.77 KB,85
vocab/images/hubcap.webp,webp,51504,29204,-22300,-43.30,50.30 KB,28.52 KB,85
vocab/images/hummingbird.webp,webp,17276,7860,-9416,-54.50,16.87 KB,7.68 KB,85
vocab/images/hydrant.webp,webp,48244,22745,-25499,-52.85,47.11 KB,22.21 KB,85
vocab/images/hydroterm.webp,webp,30754,16173,-14581,-47.41,30.03 KB,15.79 KB,85
vocab/images/ice.webp,webp,40092,21543,-18549,-46.27,39.15 KB,21.04 KB,85
vocab/images/ichthyology.webp,webp,8382,6072,-2310,-27.56,8.19 KB,5.93 KB,85
vocab/images/icon_speaker.png,png,3111,1483,-1628,-52.33,3.04 KB,1.45 KB,85
vocab/images/iguana.webp,webp,40162,21881,-18281,-45.52,39.22 KB,21.37 KB,85
vocab/images/incense.webp,webp,22656,14504,-8152,-35.98,22.13 KB,14.16 KB,85
vocab/images/inferior.webp,webp,40526,21299,-19227,-47.44,39.58 KB,20.80 KB,85
vocab/images/interested.webp,webp,16718,9911,-6807,-40.72,16.33 KB,9.68 KB,85
vocab/images/interior.webp,webp,30510,16364,-14146,-46.37,29.79 KB,15.98 KB,85
vocab/images/intersection.webp,webp,33908,19162,-14746,-43.49,33.11 KB,18.71 KB,85
vocab/images/irrigation.webp,webp,25860,13702,-12158,-47.01,25.25 KB,13.38 KB,85
vocab/images/irritated.webp,webp,24872,14206,-10666,-42.88,24.29 KB,13.87 KB,85
vocab/images/jeans.webp,webp,57160,26343,-30817,-53.91,55.82 KB,25.73 KB,85
vocab/images/jellyfish.webp,webp,24396,16189,-8207,-33.64,23.82 KB,15.81 KB,85
vocab/images/jersey.webp,webp,30554,17134,-13420,-43.92,29.84 KB,16.73 KB,85
vocab/images/jug.webp,webp,27680,15046,-12634,-45.64,27.03 KB,14.69 KB,85
vocab/images/juggling.webp,webp,13796,9450,-4346,-31.50,13.47 KB,9.23 KB,85
vocab/images/juice.webp,webp,14264,10949,-3315,-23.24,13.93 KB,10.69 KB,85
vocab/images/jump.webp,webp,22060,13864,-8196,-37.15,21.54 KB,13.54 KB,85
vocab/images/jumping.webp,webp,46508,24629,-21879,-47.04,45.42 KB,24.05 KB,85
vocab/images/kazoo.webp,webp,8404,6014,-2390,-28.44,8.21 KB,5.87 KB,85
vocab/images/ketchup.webp,webp,22646,13803,-8843,-39.05,22.12 KB,13.48 KB,85
vocab/images/key.webp,webp,34622,16875,-17747,-51.26,33.81 KB,16.48 KB,85
vocab/images/kimono.webp,webp,47334,26224,-21110,-44.60,46.22 KB,25.61 KB,85
vocab/images/king.webp,webp,18628,10379,-8249,-44.28,18.19 KB,10.14 KB,85
vocab/images/kitten.webp,webp,28492,15291,-13201,-46.33,27.82 KB,14.93 KB,85
vocab/images/kneading.webp,webp,44428,23429,-20999,-47.27,43.39 KB,22.88 KB,85
vocab/images/knee.webp,webp,12952,9463,-3489,-26.94,12.65 KB,9.24 KB,85
vocab/images/knight.webp,webp,29326,16890,-12436,-42.41,28.64 KB,16.49 KB,85
vocab/images/knitting.webp,webp,29824,17133,-12691,-42.55,29.13 KB,16.73 KB,85
vocab/images/knob.webp,webp,10448,6325,-4123,-39.46,10.20 KB,6.18 KB,85
vocab/images/koala.webp,webp,38668,20380,-18288,-47.29,37.76 KB,19.90 KB,85
vocab/images/lab_logo_stanford.png,png,90907,20013,-70894,-77.99,88.78 KB,19.54 KB,85
vocab/images/labtechnician.webp,webp,16938,10910,-6028,-35.59,16.54 KB,10.65 KB,85
vocab/images/ladder.webp,webp,32286,20691,-11595,-35.91,31.53 KB,20.21 KB,85
